Title,main_category,category,date,description
percent,Medical,Medical,2023-10-08,clinical laboratory roentgenographic electrocardiographic finding patient acute pulmonary embolism cardiac pulmonary disease history physical examination chest radiograph electrocardiogram blood gas evaluated patient suspected acute pulmonary embolism pe history evidence cardiac pulmonary disease investigation focused upon patient previous cardiac pulmonary disease order evaluate clinical characteristic due pe acute pe present patient pe excluded patient among patient pe dyspnea tachypnea greater equal present percent dyspnea hemoptysis pleuritic pain present percent partial pressure oxygen arterial blood room air le mm hg percent oxygen gradient greater mm hg percent chest radiograph abnormal percent atelectasis pulmonary parenchymal abnormality common percent nonspecific st segment wave change common electrocardiographic abnormality percent dyspnea tachypnea sign deep venous thrombosis present percent dyspnea tachypnea pleuritic pain present percent dyspnea tachypnea pleuritic pain present percent dyspnea tachypnea pleuritic pain atelectasis parenchymal abnormality chest radiograph present percent conclusion among patient pulmonary embolism identified small percentage important manifestation combination manifestation clinical evaluation though nonspecific considerable value selection patient need diagnostic study
replacement,Medical,Medical,2023-10-08,management osteogenic sarcoma child adolescent management osteogenic sarcoma child made fantastic step survival rate still remains unexpected late metastatic recurrence even initially good responder chemotherapy lower survival rate bad responder group therefore research etiology understanding rating oncologic power tumoral cell well kind treatment vaccine immunotherapy type chemotherapy must increased initial function replacement good often excellent increasing deterioration noticed evaluation considerable effort still done bone joint replacement biocompatible material mechanical strength resistance wear used long time young age patient must better use understanding allograft revascularization well better biologic connection bone host replacement device probably used future le cement modular system final prognosis remain long time perfect cooperation various member team oncologist surgeon imager pathologist research team treat patient
patient,Medical,Medical,2023-10-08,morbidity seizure monitoring using subdural strip electrode author report prospective study morbidity associated seizure monitoring using subdural strip electrode three hundred fifty patient divided two group patient received antibiotic intravenously entire period electrode implanted patient received one dose antibiotic morning surgery group given continuous antibiotic coverage two case meningitis treated without sequela group receiving one dose antibiotic one patient brain abscess three superficial wound infection instance major morbidity mortality either group patient total morbidity rate serious minor complication
percent,Medical,Medical,2023-10-08,predictor survival balloon aortic valvuloplasty background balloon aortic valvuloplasty developed alternative replacement selected elderly patient aortic stenosis use procedure limited however high incidence restenosis method december april valvuloplasty performed patient evaluated demographic hemodynamic variable univariate predictor survival cox regression analysis identified independent predictor survival stepwise multivariate analysis result early hemodynamic result indicated decrease peak pressure gradient mm hg valvuloplasty increase area p le comparison rate survival defined survival without recurrent symptom repeated valvuloplasty replacement percent mean sd period month range significant predictor survival included left ventricular ejection fraction left ventricular aortic systolic pressure valvuloplasty percent reduction pressure gradient wedge pressure inversely associated survival although predicted survival rate entire patient group percent one year percent confidence interval percent percent two year percent confidence interval percent probability survival one year varied percent patient stratified according three independent predictor aortic systolic pressure wedge pressure percent reduction peak gradient conclusion important predictor survival balloon aortic valvuloplasty related left ventricular performance best result valvuloplasty observed among patient would also expected excellent result replacement
encephalopathy,Medical,Medical,2023-10-08,microangiopathy brain retina ear improvement without immunosuppressive therapy describe pregnant young woman branch retinal arteriolar occlusion encephalopathy hearing loss demonstrated patent foramen ovale improved receiving anticoagulant immunosuppressive therapy microangiopathic syndrome retinopathy encephalopathy deafness may due disturbance coagulation microembolism
eosinophilic,Medical,Medical,2023-10-08,eosinophilic pustular folliculitis eosinophilic pustular folliculitis characterized spontaneous development recurrent sterile papule pustule plaque face trunk arm occasionally palm sol although large majority reported case occurred eastern asian patient united state infant men seropositive human immunodeficiency virus describe north american woman eosinophilic pustular folliculitis neither seropositive human immunodeficiency virus asiatic descent
niacin,Medical,Medical,2023-10-08,delirium lactic acidosis caused ethanol niacin coingestion male presented emergency department altered mental status receiving niacin therapy hypercholesterolemia hour earlier ingested large quantity wine past medical history otherwise unremarkable physical examination revealed paranoid ideation asterixis laboratory evaluation significant metabolic acidosis calculated anion gap liver enzyme elevated lactic acid level normal white blood cell count culture negative diagnostic study including bilirubin prothrombin time ammonia normal patient recovered rapidly hydration administration thiamine magnesium psychiatric evaluation diagnosis toxic delirium due niacin ethanol coingestion made first case reporting toxic delirium lactic acidosis due niacin ethanol coingestion occurred absence significant hepatic impairment possible mechanism observed derangement discussed
infection,Medical,Medical,2023-10-08,treatment bacterial skin soft tissue infection bacterial skin infection occur commonly range severity mild life threatening severity skin infection management prognosis depend mechanism infection skin structure involved infecting organism organism primary skin infection result invasion microorganism tiny break epidermis spread microorganism bloodstream secondary infection arise trauma burn surgical wound infection involving soft tissue underlying skin also discussed also frequently occur area trauma operation ischemia cause bacteriologic factor management skin infection studied special attention pyodermas infection foot diabetic patient necrotizing soft tissue infection choice appropriate antibiotic agent depends large part infecting organism pattern antibiotic susceptibility necrotizing soft tissue infection survival limb salvage may depend prompt surgical intervention instance advanced primary skin infection bacteremia involved parenteral antibiotic required available option discussed report data combination agent ticarcillin disodium clavulanate potassium presented
patient,Medical,Medical,2023-10-08,iliac artery stenosis obstruction unsuccessful balloon angioplasty treatment stent obstruction stenosis iliac artery treated placement stent patient total lesion treated patient poor result balloon angioplasty including residual stenosis iliac occlusion dissection stent used case stainless steel endoprosthesis mounted catheter covered invaginated tubular rolling membrane diameter expanded stent varied mm total stent placed technical success thromboses occurred immediately placement two patient within first month six mainly due residual obstruction patient longer month recurrent symptom restenosis caused intimal hyperplasia inside stent occurred patient required repeated intervention four case remaining six patient complication occurred result show endoprostheses value improving result inadequate percutaneous transluminal angioplasty
elastase,Medical,Medical,2023-10-08,pulmonary hypertension polymorphonuclear leukocyte elastase esophageal cancer operation evaluate role polymorphonuclear leukocyte pmn elastase pulmonary impairment occurring operation esophageal cancer patient randomized preoperatively two equal group one group received placebo infusion infusion pmn elastase inhibitor ulinastatin placebo group mean plasma pmn elastase level increased preoperatively hour postoperatively p le whereas mean plasma fibronectin concentration decreased preoperatively postoperative day p le mean pulmonary vascular resistance increased markedly preoperatively hour postoperatively p le group given ulinastatin unit every hour start operation mean pmn elastase value hour postoperatively lower p le fibronectin level postoperative day higher p le lower pulmonary vascular resistance noted day p le result suggest pmn elastase may participate development postoperative pulmonary impairment
woman,Medical,Medical,2023-10-08,platelet angiotensin ii binding site normotensive hypertensive woman specific binding angiotensin ii aii platelet measured woman nulliparous woman primigravida third trimester pregnancy significantly lower binding pregnant woman normotensive cell compared woman cell p le significantly higher platelet aii binding level found woman pregnancy induced hypertension pih cell compared normotensive pregnant woman p le woman pih platelet aii binding higher woman cell compared pih cell although difference statistically significant p le pressor response aii also diminished pregnancy yet le pregnancy induced hypertension develops platelet may provide readily accessible tissue study aii responsiveness pregnancy
gastrointestinal,Medical,Medical,2023-10-08,gastrointestinal cytology since development fiberoptic endoscope laboratory received cytologic specimen obtained segment gastrointestinal tract increasing number identify infectious agent neoplasm adenocarcinoma generally easily diagnosed distinguished reparative atypia precursor lesion dysplasia adenoma provide greater interpretive challenge true entity malignant lymphoma mesenchymal tumor remain outside diagnostic capability cytologist
actin,Medical,Medical,2023-10-08,modulation alpha smooth muscle actin desmin expression perisinusoidal cell normal diseased human liver suggested perisinusoidal liver cell psc play pivotal role pathogenesis fibrocontractive change using light electron microscopic immunolocalization technique series normal pathologic human liver specimen evaluated expression alpha smooth muscle sm actin desmin nonparenchymal cell type normal adult liver tissue pscs practically devoid desmin exceptionally stained actin whereas actin isoform frequently encountered pscs embryonic adolescent period broad spectrum pathologic condition accompanied presence actin containing pscs detected preferentially periportal perivenular zone according predominant location underlying hepatocellular damage occurrence psc phenotype generally associated fibrogenesis case detected earlier overt collagen accumulation fibrous band subdividing liver tissue cirrhosis focal nodular hyperplasia well desmoplastic reaction malignant tumor contained cell admixed variable proportion cell coexpressing desmin end stage population le numerous active fibrotic cirrhotic process using immunogold electron microscopy actin localized microfilament bundle typical pscs result compatible assumption appearance actin myofibroblasts result least part phenotypic modulation pscs
breast,Medical,Medical,2023-10-08,breast cancer screening biracial community charleston tricounty experience breast cancer remains major cause death among woman south carolina mammography breast clinical breast examination effective method early detection subsequent mortality reduction tricounty breast cancer screening survey assessed knowledge method recommendation among woman charleston area respondent reported performing breast least per month black white reported know perform procedure clinical breast examination within past year reported yet black white reported never examination one third woman reported ever mammogram reported one within past year however black white reported never heard procedure major barrier mammography appear belief woman need regular mammogram lack recommendation physician survey result support need educating woman procedure importance using regularly mean comply
cancer,Medical,Medical,2023-10-08,skin test reactivity patient suffering lung breast cancer mast cell reaction may altered patient cancer attempt characterize possible skin defect patient cancer tested patient suffering lung cancer breast cancer normal individual using several compound investigating pathophysiology skin response histamine hydrochloride codeine phosphate tested prick test substance p ng per injection site phentolamine microgram per injection site carbachol microgram per injection site tested intradermal skin test skin mast cell also microscopically examined patient lung cancer five breast cancer normal subject mean wheal size induced tested substance similar patient cancer chronic bronchitis normal individual flare histamine codeine phosphate substance p completely abolished patient lung cancer lack flare related age patient staging cancer metastasis mean number alcian toluidine positive mast cell similar normal subject subject cancer study confirm skin hyporeactivity patient cancer
activity,Medical,Medical,2023-10-08,decreased fibrinolytic activity increased platelet function hypertension possible influence calcium antagonism twelve patient mild hypertension compared day placebo group healthy volunteer platelet aggregability fibrinolytic activity following hypertensive treated calcium antagonist isradipine month blood drawn determination platelet aggregation fibrinolytic activity two week month treatment platelet aggregation tended increase hypertensive compared control indicated lowering adenosine diphosphate adp threshold value irreversible aggregation activator activity significantly decreased hypertensive compared control p le therapy platelet aggregation decreased activity increased p le present data suggest fibrinolytic activity decreased platelet aggregation increased mild hypertension besides blood effect isradipine may protect thromboembolic disease modifying platelet function fibrinolytic activity
temperature,Medical,Medical,2023-10-08,mother keep baby warm detail room temperature clothing bedding used night day winter summer recorded baby aged week room temperature night significantly related outside temperature duration heating total insulation significantly related outside temperature minimum room temperature wide variation insulation room temperature high level insulation given room temperature found particularly night winter associated use thick doubled duvet swaddling least half baby threw bedding night least quarter sweated younger mother mother lower social group put bedclothes baby latter also kept room warmer many mother kept baby warmer infection
aid,Medical,Medical,2023-10-08,use hearing aid patient closed mastoid cavity patient undergone tympanomastoidectomy unit wore hearing aid operated ear reviewed information recorded use aid patient impression information obtained analysed compared similar data hearing aid user similar age history ear surgery eighty per cent patient closed mastoid cavity satisfied aid significant difference found two group regarding impression aid chi square p problem case related several change mould chi square p various recorded parameter discussed concluded patient closed mastoid cavity tolerate hearing aid operated ear least well control subject ear surgery
delta,Medical,Medical,2023-10-08,receptor delta gene recombination common acute lymphoblastic leukemia preferential usage v delta frequent involvement j alpha cluster high frequency greater acute lymphoblastic leukemia exhibit recombination receptor tcr delta chain locus interestingly distinct tcr delta element preferentially used immunologic subtypes recent series child common call observed tcr delta rearrangement patient latter showing hybridization pattern southern blot suggestive v delta delta recombination verify interpretation elucidate detail diversity common type tcr delta recombination amplified sequenced junctional region nine call patient cell line polymerase chain reaction pcr v delta delta recombination confirmed case convincing evidence participation delta delta element obtained eight nine patient showed complete delta boundary within v delta delta segment limitation junctional diversity also detected peripheral blood cell clone derived two healthy probands notably sequence identity v delta delta junction demonstrated call one control clone another group call patient characterized v delta rearrangement biallelic deletion j delta c delta sequence using j alpha consensus primer sequence analysis demonstrated v delta delta j alpha recombination four case analyzed approach j alpha segment patient differed identical homologous published j alpha element data suggest recombination pathway tcr locus leading chimeric tcr alpha molecule containing v delta remarkably also delta sequence
cell,Medical,Medical,2023-10-08,antiproliferative effect cytokine squamous cell carcinoma panel squamous cell carcinoma head neck scchn cell line used determine sensitivity tumor cell cytokine tumor necrosis factor alpha interferon gamma interferon alfa vitro antiproliferative activity cytokine squamous cell carcinoma head neck monolayers measured colorimetric mtt tetrazolium bromide assay cell line tested sensitive inhibitory dose ranging showed antiproliferative activity three cell line relatively high do growth inhibitory one line combination synergistic antiproliferative effect eight cell line additive effect two cell line two cell line effect combination equal alone combination resulted cell growth inhibition six seven line tested effect synergistic vitro study indicate combination may growth inhibitory squamous cell carcinoma head neck lower do cytokine used singly
acid,Medical,Medical,2023-10-08,acid perfusion test esophageal ph monitoring symptom index comparison test esophageal acid sensitivity acid perfusion bernstein test esophageal ph monitoring two popular test identifying esophageal acid sensitivity difficult case reflux disease therefore prospectively compared test result consecutive noncardiac chest pain patient acid perfusion test chest pain ph testing positive acid perfusion test defined replication patient typical chest pain twice acid infusion esophageal ph testing identified abnormal amount acid reflux correlated symptom acid reflux symptom index fifteen patient positive acid perfusion test patient positive symptom index range patient abnormal reflux positive acid perfusion test although excellent specificity acid perfusion test poor sensitivity compared symptom index regardless percent positive cutoff level best positive predictive value acid perfusion test occurred test sensitivity modifying end point positive acid perfusion test include heartburn improves sensitivity markedly compromising specificity positive predictive value thus esophageal ph monitoring correlating symptom acid reflux superior acid perfusion test identifying acid sensitive esophagus patient noncardiac chest pain
arm,Medical,Medical,2023-10-08,randomized trial alternating chemotherapy versus best supportive care advanced lung cancer april september patient advanced lung cancer nsclc enrolled prospective randomized trial evaluating chemotherapy arm versus best supportive care arm b chemotherapy consisted cyclophosphamide intravenously iv day epirubicin iv day cisplatin iv day ce p regimen alternating every week methotrexate iv day etoposide iv day lomustine ccnu orally day mec regimen progression patient treated control eligible survival fully evaluable response treated control response rate partial response stable disease progressive disease arm stable disease progressive disease arm median survival week range week arm versus week range week arm b difference significant p subgroup patient retrospectively analyzed age performance status stage weight loss showed significant difference survival patient least two following poor performance status stage weight loss arm survived significantly longer patient arm b week v week p significant difference survival also observed nonsquamous cell patient arm arm b median survival week v week p toxicity chemotherapy arm hematologic world health organization grade greater ce p mec course gastroenteric grade greater ce p course mec course alternating treatment significantly superior supportive care likely certain subgroup nsclc category may advantage chemotherapy
rat,Medical,Medical,2023-10-08,effect tocotrienols hepatocarcinogenesis induced rat effect tocotrienols hepatocarcinogenesis rat fed aaf followed morphologically histologically period wk difference treated control rat morphology histology liver observed cell damage extensive liver rat le extensive rat compared normal rat significantly increase activity plasma liver microsomal ggt liver microsomal tocotrienols administered together aaf significantly decrease activity plasma ggt wk p le p le respectively liver microsomal wk p le compared control rat treated tocotrienols liver microsomal ggt also showed similar pattern liver microsomal decrease significant result suggest tocotrienols administered rat reduce severity hepatocarcinogenesis
day,Medical,Medical,2023-10-08,effect thrombolysis evolution late potential within day infarction patient late potential signal averaged electrocardiogram risk lethal arrhythmia period acute myocardial infarction test effect thrombolysis incidence evolution late potential consecutive patient prospectively studied first day acute myocardial infarction study population consisted two group control patient treated conservatively patient treated intravenous thrombolysis recording signal averaged electrocardiogram obtained within two day day infarction incidence late potential first two day infarction significantly different thrombolytic control group v day incidence late potential among patient underwent thrombolysis remained unchanged however increased significantly control group thus thrombolysis seems reduce evolution late potential within day infarction risk fatal arrhythmia higher patient late potential study may partly explain reduced mortality thrombolysis
choroid,Medical,Medical,2023-10-08,inflammatory pseudotumor choroid plexus sjogren disease report unusual case inflammatory pseudotumor choroid plexus right lateral ventricle manifesting intraventricular mass causing unilateral hydrocephalus man suffered sjogren disease subacute cutaneous lupus erythematosus lesion obliterated normal choroidal architecture mixed chronic inflammatory process associated reactive connective tissue change immunohistochemical study showed restriction cell residual island epithelial cell identified implicating choroid plexus origin mass
infant,Medical,Medical,2023-10-08,colic medication apparent event eight infant history apnea cyanosis referred southwest sids research institute evaluation apparent life threatening event alte infant treated colic concentration dimenhydrinate dramamine phenobarbital hyoscyamine sulfate atropine sulfate scopolamine hydrobromide donnatal medication local pharmacist comprehensive failed reveal cause alte infant mixture withdrawn polygraphic evaluation conducted cardiorespiratory abnormality identified eight infant significant gastroesophageal reflux ger documented four possibility colic medication contributes cardiorespiratory instability ger vulnerable infant requires serious consideration evaluation
acetazolamide,Medical,Medical,2023-10-08,direct correlation resolution pseudophakic cystoid macular edema acetazolamide therapy report case patient pseudophakic cystoid macular edema whose visual acuity improved promptly oral administration mg acetazolamide capsule bid two week however vision worsened within two week discontinuation treatment resumption acetazolamide therapy three week slow withdrawal following three week macular edema eventually resolved vision returned normal observation provides direct correlation resolution pseudophakic cystoid macular edema acetazolamide therapy show importance tapering do regimen
headache,Medical,Medical,2023-10-08,prevalence migraine glaucoma primary glaucoma japanese studied prevalence migraine glaucoma ltg primary glaucoma poag seventy seven japanese patient ltg poag normal subject randomly selected tested headache questionnaire prevalence headache without typical migrainous feature unilateral headache ocular pain nausea vomiting visual disturbance headache ltg poag normal patient prevalence headache two migrainous feature probable migraine ltg poag normal subject prevalence headache three migrainous feature classical migraine ltg poag normal subject statistically significant difference prevalence type migraine three group patient p greater result suggest significant relationship migraine ltg poag japanese patient
patient,Medical,Medical,2023-10-08,cervical esophageal motility evaluation u progressive systemic sclerosis ultrasound u showed initial peristalsis propelled ingested soda smoothly rapidly volunteer without symptom met manometric radionuclide esophageal scintigraphic criterion normal motility patient progressive systemic sclerosis classified according result follows group normal esophageal motility three patient group hypomotility esophagus excluding cervical esophagus patient group hypomotility cervical esophagus seven patient seven patient group u demonstrated incomplete peristalsis sequence feeble peristalsis propelled soda slow motion low velocity patient soda passed esophagus smoothly rapidly retention soda cervical esophagus limited patient hypomotility cervical esophagus concluded u useful evaluation cervical esophageal motility
albumin,Medical,Medical,2023-10-08,pretranslational regulation albumin synthesis mouse role anorexia undernutrition hepatic albumin synthesis serum albumin turnover hepatic albumin messenger rna mrna content evaluated mouse bearing transplantable low differentiated tumor mcg result obtained mouse compared result obtained animal either freely fed food restricted body composition similar animal fed diet day fasted hour animal became hypoalbuminemic freely fed mouse could explained depressed albumin synthesis freely fed mouse increased albumin degradation malnourished control reduction albumin synthesis respectively similar animal starved control lowest synthetic rate albumin degradation increased animal hepatic albumin mrna undernourished animal le tumor bearing pair weighed hour fasted malnourished mrna content liver freely fed control mouse messenger synthesis albumin vitro also depressed variable degree malnourished control hypoalbuminemia animal could prevented daily injection prostaglandin synthesis inhibitor indomethacin body wt hepatic acute phase protein serum amyloid p decreased mouse p le concluded increased albumin degradation seen animal explained associated malnutrition whereas malnutrition explain large extent depressed albumin synthesis decreased albumin synthesis animal correlated part decreased quantity liver albumin mrna result current study consistent either reduced transcription albumin gene change albumin mrna processing stability communicated anorexia malnutrition
syndrome,Medical,Medical,2023-10-08,cogan syndrome complicated lacunar brain infarct cogan syndrome nonsyphilitic interstitial keratitis vestibuloauditory dysfunction uncommon disease young adult probably manifestation vasculitis year old woman syndrome developed thalamic syndrome amnesia dysphasia due lacunar infarct
abm,Medical,Medical,2023-10-08,impact autologous bone marrow infusion hematopoietic recovery cyclophosphamide etoposide cisplatin potential tumor contamination inadequacy current purging technique bone marrow patient solid tumor investigated alternative approach therapy without autologous bone marrow abm infusion three level nonmyeloablative do cyclophosphamide etoposide cisplatin cvp administered patient metastatic solid tumor patient randomized abm n nabm n infusion cvp study impact abm hematopoietic recovery morbidity mortality patient abm harvested underwent conventional chemotherapy received cvp patient received two course similar do following median day absolute neutrophil count anc x abm arm nabm arm level respectively course p respectively course ancs x x attained significantly faster level abm arm anc x comparable arm incidence infection duration fever similar arm although mortality incidence delayed hematopoietic recovery frequent nabm arm statistically significant platelet recovery consistently prolonged course arm demonstrable benefit abm course dose level collectively considered conclude abm enhanced recovery anc x abm decrease incidence infection duration fever cvp safely given without abm carefully selected patient
dyspepsia,Medical,Medical,2023-10-08,prevalence endoscopic histological finding subject without dyspepsia objective examine association dyspeptic symptom endoscopic histological diagnosis design cross sectional study people dyspepsia control matched age sex identified questionnaire survey inhabitant aged endoscopy histological examination performed examiner blind whether patient dyspepsia setting population based survey sorreisa norway subject people dyspepsia age sex matched people without dyspepsia offered endoscopy total people dyspepsia without dyspepsia underwent endoscopy giving matched pair main outcome measure prevalence endoscopic histological diagnosis made according internationally accepted standard result people returned questionnaire subject refused endoscopy control five endoscopic four histological diagnosis peptic ulcer disease endoscopic duodenitis active chronic gastritis diagnosed significantly often people dyspepsia diagnosis mucosal inflammation peptic ulcer disease made among subject without dyspepsia without dyspepsia normal endoscopic finding conclusion diagnostic finding possible exception peptic ulcer disease endoscopic duodenitis showed association clinical value dyspeptic symptom small number normal endoscopic finding without dyspepsia challenge well accepted endoscopic histological diagnostic criterion relation upper gastrointestinal tract
atrial,Medical,Medical,2023-10-08,transcription storage release atrial natriuretic factor failing human heart study relationship synthesis atrial natriuretic factor level atrial natriuretic factor mrna atrial storage circulating plasma level atrial natriuretic factor investigated patient heart failure patient underwent right left heart catheterization cardiac surgery valve replacement coronary artery bypass grafting plasma concentration atrial natriuretic factor correlated atrial level atrial natriuretic factor mrna atrial level atrial natriuretic factor mrna plasma concentration atrial natriuretic factor exhibited close correlation pulmonary artery pressure left atrial pressure relationship however could found right atrial content atrial natriuretic factor expression atrial natriuretic factor mrna atrium plasma level atrial natriuretic factor data may concluded increased plasma level atrial natriuretic factor heart associated elevated level atrial natriuretic factor mrna suggest plasma level atrial natriuretic factor also expression atrial natriuretic factor atrial related left ventricular filling pressure failing human heart
hd,Medical,Medical,2023-10-08,intracerebral hodgkin disease human immunodeficiency patient intracerebral involvement hodgkin disease hd rarely described case literature since outbreak acquired immune deficiency syndrome aid epidemic increasing number human immunodeficiency virus hiv person diffuse lymphoma recently atypical aggressive hd author report case patient history intravenous drug abuse ivda stage ivb hd clinical remission intracerebral hd appears first report intracerebral hd person
cell,Medical,Medical,2023-10-08,lack induction suppressor cell intestinal epithelial cell patient inflammatory bowel disease mechanism underlying chronic unrelenting inflammatory response seen inflammatory bowel disease ibd poorly understood recently proposed novel role normal intestinal enterocyte antigen presenting cell however contrast conventional antigen presenting cell normal enterocytes appear selectively activate antigen nonspecific suppressor cell determine whether failure process may occurring inflammatory bowel disease freshly isolated enterocytes small large bowel normal patient patient crohn disease ulcerative colitis inflammatory diverticulitis ischemic colitis gold induced colitis control allogeneic cell modified mixed lymphocyte reaction contrast normal enterocytes crohn ulcerative epithelial cell stimulated cell whereas normal inflammatory control enterocytes respectively stimulated cell previously described suggesting result seen reflection underlying inflammation furthermore ibd enterocytes histologically involved uninvolved tissue similar ability selectively activate cell speaking global defect epithelial cell ibd finally activated cell ibd epithelial mixed lymphocyte culture displayed potent helper activity antigen nonspecific fashion taken together data suggest may intrinsic defect epithelial cell patient ibd resulting inability normally stimulate suppressor cell antigen overloaded environment
leukoaraiosis,Medical,Medical,2023-10-08,leukoaraiosis ventricular enlargement patient ischemic stroke studied relationship ventricular size nonspecific periventricular lucency computed tomograms leukoaraiosis patient ischemic stroke leukoaraiosis occur patient le year age ventricular size could measured additional leukoaraiosis graded semiquantitative scale bicaudate frontal horn posterior horn index used measure ventricular size patient leukoaraiosis older difference mean year df p le larger bicaudate index difference mean df p patient without leukoaraiosis multiple regression analysis demonstrated effect age leukoaraiosis independent effect lesion type cortical lacunar infarct bicaudate index could demonstrated larger value bicaudate index associated predominantly anterior location leukoaraiosis frontal horn occipital horn index increased age could find effect leukoaraiosis index
study,Medical,Medical,2023-10-08,canadian atrial fibrillation anticoagulation cafa study canadian atrial fibrillation anticoagulation study randomized trial as potential warfarin reduce systemic thromboembolism inherent risk hemorrhage result publication two positive study similar design objective study stopped early completion planned recruitment patient patient randomized warfarin placebo permanent discontinuation study medication occurred patient target range international normalized ratio patient international normalized ratio target range study day study day study day fatal major bleeding occurred annual rate patient minor bleeding occurred patient receiving warfarin receiving placebo primary outcome event cluster nonlacunar stroke noncentral nervous systemic embolism fatal intracranial hemorrhage event included primary analysis efficacy occurred within day permanent discontinuation study medication annual rate primary outcome event cluster patient relative risk reduction confidence limit p
patient,Medical,Medical,2023-10-08,importance adequate anticoagulation prevent early thrombosis stenting stenosed venous bypass graft stent implantation native coronary artery may complicated acute thrombosis despite use stringent anticoagulation thrombotic occlusion stented venous graft may occur le frequently possibly larger caliber graft report experience stent wallstent medinvent lausanne switzerland implanted lesion consecutive patient mean age year range two overlapping stent implanted seven patient three overlapping stent positioned two implantation activated partial thromboplastin time maintained two three time control level intravenous administration heparin mg daily thrombotest value reduced acenocoumarol impending thrombotic occlusion recognized two suboptimally anticoagulated patient patient implantation four stent patient b anticoagulation therapy discontinued acute upper gastrointestinal bleeding coronary artery bypass grafting performed successfully patient third patient myocardial infarction day stent implantation spite adequate anticoagulation optimal medical drug therapy concluded stringent anticoagulation therapy appears mandatory maintain graft patency stent implantation
community,Medical,Medical,2023-10-08,blood pressure pregnancy canadian inuit community difference related diet objective as possible relation incidence hypertension pregnancy consumption fatty acid found fish sea mammal design retrospective survey hypertension prospective diet survey setting inuit woman seven community keewatin region northwest territory patient woman arviat formerly eskimo point baker lake chesterfield inlet coral harbour repulse bay sanikiluaq whale cove gave birth main outcome measure blood pressure measurement recorded pregnancy incidence hypertension seven community harvest country food food obtained land sea rather bought store six community consumption fish sea mammal terrestrial mammal subgroup subject level phospholipid fatty acid cord serum sample subgroup infant main result significantly lower mean diastolic blood pressure value last hour pregnancy noted woman three community higher consumption fish sea mammal confidence limit cl mm hg four community lower consumption food cl mm hg p le relation community diet type blood pressure independent factor correspondingly woman community lower consumption marine food time likely hypertensive pregnancy community higher consumption marine food p le parity p le prepregnancy weight p le also significantly associated hypertension however relation hypertension community diet type remained significant logistic regression analysis odds ratio p difference community group substantiated result diet survey level eicosapentaenoic acid epa cord serum phospholipid harvest data conclusion increased consumption fish may beneficial woman risk hypertension pregnancy prospective randomized trial fish epa supplementation pregnancy warranted
aeruginosa,Medical,Medical,2023-10-08,prevention chronic pseudomonas aeruginosa colonisation cystic fibrosis early treatment as whether chronic pulmonary colonisation pseudomonas aeruginosa cystic fibrosis preventable patient never received chemotherapy randomly allocated group receiving either chemotherapy oral ciprofloxacin aerosol inhalation colistin twice daily week whenever p aeruginosa isolated routine sputum culture month trial infection p aeruginosa became chronic significantly fewer treated untreated subject v p le significantly fewer p aeruginosa isolates routine sputum culture treated group v p thus chronic colonisation p aeruginosa prevented cystic fibrosis early institution chemotherapy
biliary,Medical,Medical,2023-10-08,primary biliary cirrhosis relation hepatic function pulmonary function patient never smoked studied relationship selected variable hepatic pulmonary function patient primary biliary cirrhosis participating prospective study as sequential pulmonary function yearly interval additional patient primary biliary cirrhosis liver transplant candidate awaiting transplantation studied none patient ever smoked cigarette severity primary biliary cirrhosis characterized histological stage mayo risk score derived cox regression model used following variable serum bilirubin serum albumin level age prothrombin time clinical severity edema pulmonary function assessment included key variable describing expiratory airflow forced expiratory volume sec divided forced vital capacity efficiency gas exchange diffusing capacity carbon monoxide found significant relationship histological stage primary biliary cirrhosis diffusing capacity p mayo risk score disease severity diffusing capacity p progressive deterioration diffusing capacity associated increasing severity primary biliary cirrhosis relationship existed pulmonary function presence sicca complex sjogren syndrome clinical manifestation portal hypertension esophageal varix ascites splenomegaly significant relationship existed expiratory airflow severity primary biliary cirrhosis conclude patient primary biliary cirrhosis never smoked statistically significant relationship exists severity liver disease efficiency gas exchange measured diffusing capacity
health,Medical,Medical,2023-10-08,access health care one neurologist perspective million resident united state difficulty obtaining health care barrier impeding access care include poverty physical unavailability health care service absence health insurance physician unwilling care uninsured patient many patient successfully use health service educational cultural language barrier major access barrier lack health insurance million people united state none medically indigent among million people neurologic disorder additional barrier overcome often work drive difficulty using public transportation major cognitive communication impairment medical governmental body debating solution health care access crisis physician actively participate national debate neurologist address special need patient neurological disorder
anesthesia,Medical,Medical,2023-10-08,effect enflurane inducibility ventricular tachycardia effect enflurane cardiac electrophysiologic parameter inducibility ventricular tachycardia vt programmed stimulation studied patient men woman mean age standard deviation year drug refractory sustained monomorphic vt underwent transcatheter ablation shock one catheter ablation procedure performed patient whereas ablation session necessary patient programmed ventricular stimulation performed separate day mean interval baseline study several day baseline study second beginning ablation procedure baseline study ii patient awake nonsedated third programmed stimulation study done minute administration anesthesia enflurane oxygen nitrous oxide enflurane study rate sinus rhythm qrs duration pq interval ventricular effective refractory period unaltered whereas qtc interval increased significantly initiation anesthesia induction general anesthesia clinical vt inducible patient however patient induction vt possible pacing left ventricle enflurane administration based data concluded general anesthesia enflurane oxygen nitrous oxide marked influence inducibility clinical vt therefore type anesthesia may useful nonpharmacologic ablative procedure requiring general anesthesia
